PAYLOAD,PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE
455000,0,144735,1023,Amerijet International,715
455000,0,126869,586,Amerijet International,715
455220,884,3710,3449,Delta Air Lines Inc.,624
455420,1017,53790,4401,Delta Air Lines Inc.,624
455500,1504,0,655,SkyWest Airlines Inc.,629
456000,2046,0,1163,SkyWest Airlines Inc.,631
456000,1980,0,1419,SkyWest Airlines Inc.,631
456172,798,36860,4052,United Air Lines Inc.,624
456209,1495,22627,633,United Air Lines Inc.,614
457378,1242,0,1232,Compass Airlines,673
457378,1430,0,1480,Compass Airlines,673
457378,1343,0,1480,Compass Airlines,673
457378,1423,0,395,Compass Airlines,673
457378,1371,0,395,Compass Airlines,673
457378,1528,0,1480,Compass Airlines,673
457455,1631,115,1218,Alaska Airlines Inc.,617
457686,1633,0,2390,United Air Lines Inc.,634
457699,831,2215,820,United Air Lines Inc.,698
457863,1354,0,748,Republic Airlines,673
112320,370,0,127,Compass Airlines,677
112320,385,0,1081,Compass Airlines,677
112320,371,0,678,Compass Airlines,677
458396,1607,0,1434,United Air Lines Inc.,634
458729,1314,14808,2280,United Air Lines Inc.,614
458850,698,0,240,Tradewind Aviation,479
112320,329,0,678,Compass Airlines,677
112320,378,0,1081,Compass Airlines,677
112320,394,0,1436,Compass Airlines,677
111150,60,0,528,Envoy Air,675
459340,1773,1541,1045,Alaska Airlines Inc.,617
459340,1605,57,1045,Alaska Airlines Inc.,617
459467,1544,978,1361,United Air Lines Inc.,614
459594,1084,0,837,United Air Lines Inc.,634
459640,1114,0,1798,Delta Air Lines Inc.,622
459640,1318,0,1798,Delta Air Lines Inc.,622
459723,973,111869,4645,United Air Lines Inc.,626
459819,1199,100357,5222,United Air Lines Inc.,627
111150,226,0,770,Envoy Air,675
460136,1587,8937,1476,United Air Lines Inc.,614
460180,1570,0,880,Delta Air Lines Inc.,655
460180,1650,0,1109,Alaska Airlines Inc.,617
460180,1414,0,1109,Alaska Airlines Inc.,617
460237,1428,0,1354,United Air Lines Inc.,614
460318,1704,14290,1481,United Air Lines Inc.,614
461171,924,24085,814,United Air Lines Inc.,614
462154,1193,0,1351,United Air Lines Inc.,614
462339,1532,0,1506,United Air Lines Inc.,614
462355,1615,0,899,SkyWest Airlines Inc.,631
462670,1306,0,779,United Air Lines Inc.,614
462800,891,0,811,Spirit Air Lines,694
462800,1865,0,1117,Spirit Air Lines,694
462800,2226,0,1170,Spirit Air Lines,694
462800,1934,0,1106,Spirit Air Lines,694
462800,1046,0,811,Spirit Air Lines,694
462800,1757,0,1361,Spirit Air Lines,694
462800,2076,0,1170,Spirit Air Lines,694
462800,2051,0,1170,Spirit Air Lines,694
462800,1168,0,1361,Spirit Air Lines,694
462800,2086,0,1117,Spirit Air Lines,694
462800,2065,0,1117,Spirit Air Lines,694
462800,1809,0,1106,Spirit Air Lines,694
462800,2030,0,1117,Spirit Air Lines,694
463680,1702,0,1117,ExpressJet Airlines Inc.,638
464000,2041,0,1037,Spirit Air Lines,698
464000,1930,0,1037,Spirit Air Lines,698
464360,1696,0,1584,Mesa Airlines Inc.,673
464571,1617,21,1458,United Air Lines Inc.,614
465000,586,14370,230,Seaborne Aviation,456
465000,638,17020,230,Seaborne Aviation,456
465000,790,20933,369,Seaborne Aviation,456
6983715,0,4920038,6833,Federal Express Corporation,683
465408,1540,183,2082,United Air Lines Inc.,614
465414,1581,551,1764,United Air Lines Inc.,694
6982955,0,5452786,7433,Federal Express Corporation,683
465928,1394,16373,2280,United Air Lines Inc.,614
466051,1404,0,1308,United Air Lines Inc.,634
466137,1876,0,2119,United Air Lines Inc.,614
466220,1701,0,2213,United Air Lines Inc.,614
467175,0,269605,1014,United Parcel Service,622
467405,1482,0,1280,SkyWest Airlines Inc.,631
467560,1574,35,436,United Air Lines Inc.,694
468000,1946,0,1480,Frontier Airlines Inc.,694
468000,1187,1379,1670,American Airlines Inc.,698
468000,1650,0,1480,Frontier Airlines Inc.,694
468000,971,1937,1670,American Airlines Inc.,698
468000,1391,0,1670,American Airlines Inc.,698
468087,0,192814,4362,United Parcel Service,626
468280,1141,0,324,ExpressJet Airlines Inc.,631
468280,1518,0,324,ExpressJet Airlines Inc.,631
469168,0,395679,5599,Atlas Air Inc.,819
469691,911,31158,5160,United Air Lines Inc.,889
469961,1304,0,2287,United Air Lines Inc.,634
470376,1670,0,1815,Alaska Airlines Inc.,888
470376,1630,0,1815,Alaska Airlines Inc.,888
470580,1257,52680,3179,Delta Air Lines Inc.,626
470580,1021,41007,4745,Delta Air Lines Inc.,626
470580,1093,11334,3938,Delta Air Lines Inc.,626
470580,957,8512,4166,Delta Air Lines Inc.,626
470580,1075,64202,4745,Delta Air Lines Inc.,626
470831,0,171627,3564,United Parcel Service,626
470855,606,0,427,Eastern Airlines Group Inc.,614
471094,1576,80,1854,United Air Lines Inc.,634
471115,0,310497,5081,Polar Air Cargo Airways,819
471200,2046,0,1163,SkyWest Airlines Inc.,673
471200,1969,0,1419,SkyWest Airlines Inc.,673
471200,1527,0,1385,SkyWest Airlines Inc.,673
471280,1672,0,2078,Alaska Airlines Inc.,888
471280,1732,175,2078,Alaska Airlines Inc.,888
471522,1062,0,837,United Air Lines Inc.,634
111150,44,0,528,Envoy Air,675
111150,37,0,528,Envoy Air,675
471709,1313,839,5659,United Air Lines Inc.,819
472052,1372,39469,5367,United Air Lines Inc.,819
472200,1321,8568,1037,American Airlines Inc.,698
472205,1758,302,1458,United Air Lines Inc.,614
472238,1781,1110,436,United Air Lines Inc.,694
472432,1180,10859,2280,United Air Lines Inc.,614
472500,1270,637,731,American Airlines Inc.,694
473000,0,238994,713,Amerijet International,625
473044,1486,0,678,Endeavor Air Inc.,638
473044,1452,0,214,Endeavor Air Inc.,638
474000,1623,0,1612,American Airlines Inc.,694
474000,1282,0,1165,American Airlines Inc.,694
474000,1089,0,1096,American Airlines Inc.,694
474000,1693,0,1096,American Airlines Inc.,694
474000,1269,195,1165,American Airlines Inc.,694
474040,1171,0,3777,Delta Air Lines Inc.,622
474040,1342,911,3777,Delta Air Lines Inc.,622
474257,714,21911,4834,United Air Lines Inc.,889
474778,0,216195,122,United Parcel Service,626
474813,0,411000,1023,United Parcel Service,626
474861,1501,0,2287,United Air Lines Inc.,634
475359,817,10243,4834,United Air Lines Inc.,889
475400,0,263040,1175,ABX Air Inc,625
475990,0,120654,122,United Parcel Service,626
477264,1681,0,1480,Compass Airlines,673
477264,1143,0,1232,Compass Airlines,673
477340,1217,550,3806,Delta Air Lines Inc.,622
477340,1114,862,3806,Delta Air Lines Inc.,622
477340,1318,2870,3806,Delta Air Lines Inc.,622
477501,1848,0,2407,United Air Lines Inc.,614
477750,901,0,324,GoJet Airlines LLC d/b/a United Express,638
477980,915,22068,4735,Delta Air Lines Inc.,624
477985,1022,0,1939,Sun Country Airlines d/b/a MN Airlines,612
477985,874,0,1939,Sun Country Airlines d/b/a MN Airlines,612
478221,1451,625,3819,United Air Lines Inc.,819
478440,1267,55,2593,Delta Air Lines Inc.,622
478440,1294,4355,3806,Delta Air Lines Inc.,622
478440,890,0,2593,Delta Air Lines Inc.,622
478820,1453,26845,3819,United Air Lines Inc.,819
479000,0,137074,1014,Amerijet International,625
479666,772,0,1101,Republic Airlines,673
479666,998,0,1101,Republic Airlines,673
479680,1641,0,1019,SkyWest Airlines Inc.,631
479790,1471,0,891,United Air Lines Inc.,614
480000,2242,0,1322,Frontier Airlines Inc.,698
480000,765,6370,369,Seaborne Aviation,456
480000,1767,0,866,ExpressJet Airlines Inc.,638
480000,1324,0,596,ExpressJet Airlines Inc.,638
480000,1405,0,596,ExpressJet Airlines Inc.,638
480000,1753,0,866,ExpressJet Airlines Inc.,638
480000,2205,0,1322,Frontier Airlines Inc.,698
480600,1142,13293,4750,American Airlines Inc.,626
480900,0,165541,5465,Atlas Air Inc.,819
480900,0,115943,4337,Atlas Air Inc.,819
480900,0,149182,5081,Atlas Air Inc.,819
480900,0,0,3603,Atlas Air Inc.,819
480900,0,124925,3804,Atlas Air Inc.,819
480900,0,0,3209,Atlas Air Inc.,819
480900,0,177682,1093,Atlas Air Inc.,819
480900,0,138402,4452,Atlas Air Inc.,819
480900,457,118417,5148,Atlas Air Inc.,819
480900,0,0,3806,Atlas Air Inc.,819
480900,0,11061,5062,Atlas Air Inc.,819
480900,0,135430,5233,Atlas Air Inc.,819
480900,0,164024,5185,Atlas Air Inc.,819
480900,0,0,7937,Atlas Air Inc.,819
480900,0,194571,3909,Atlas Air Inc.,819
480900,0,101988,6637,Atlas Air Inc.,819
480900,0,108997,5995,Atlas Air Inc.,819
480900,0,47741,7487,Atlas Air Inc.,819
480900,0,278874,2608,Atlas Air Inc.,819
480900,0,205678,2113,Atlas Air Inc.,819
480900,0,154899,4592,Atlas Air Inc.,819
480900,0,120472,4299,Atlas Air Inc.,819
480900,0,0,2957,Atlas Air Inc.,819
480900,0,0,1419,Atlas Air Inc.,819
480900,0,177895,5829,Atlas Air Inc.,819
480900,0,66723,4802,Atlas Air Inc.,819
480900,0,101988,5569,Atlas Air Inc.,819
480900,0,138281,1093,Atlas Air Inc.,819
480900,0,0,4980,Atlas Air Inc.,819
480900,0,54320,4552,Atlas Air Inc.,819
480900,0,115943,3991,Atlas Air Inc.,819
480900,0,0,3156,Atlas Air Inc.,819
480900,0,169950,1447,Atlas Air Inc.,819
480900,0,93771,4824,Atlas Air Inc.,819
481300,1674,2873,1023,American Airlines Inc.,614
481360,1348,0,877,Alaska Airlines Inc.,614
481360,1687,0,877,Alaska Airlines Inc.,614
481460,1527,0,1134,Delta Air Lines Inc.,698
481460,1407,0,1134,Delta Air Lines Inc.,698
111150,57,0,528,Envoy Air,675
481660,1550,2533,911,Alaska Airlines Inc.,614
481971,0,211114,122,United Parcel Service,626
482240,1295,0,1366,SkyWest Airlines Inc.,638
482300,1490,0,1682,Delta Air Lines Inc.,626
482400,936,21822,713,American Airlines Inc.,626
482400,969,19048,3589,American Airlines Inc.,626
482532,1477,0,2287,United Air Lines Inc.,634
482700,1147,2530,1990,American Airlines Inc.,614
482794,1865,0,1311,United Air Lines Inc.,694
482890,653,23757,3870,United Air Lines Inc.,624
482956,1599,168,1361,United Air Lines Inc.,614
482960,1407,0,1183,Alaska Airlines Inc.,614
482960,776,0,1183,Alaska Airlines Inc.,614
483000,745,0,211,Tradewind Aviation,479
483457,1068,0,2119,Virgin America,694
483457,1045,0,2119,Virgin America,694
483825,1950,0,1095,United Air Lines Inc.,614
484200,1230,92592,4869,American Airlines Inc.,626
484346,1244,0,1408,United Air Lines Inc.,634
484515,1911,1504,436,United Air Lines Inc.,694
484548,1827,0,2186,United Air Lines Inc.,614
484700,1464,0,343,American Airlines Inc.,614
485040,1142,0,2627,Delta Air Lines Inc.,614
485460,1927,0,2078,Alaska Airlines Inc.,634
485460,1868,0,2078,Alaska Airlines Inc.,634
485937,1605,13481,633,United Air Lines Inc.,614
486000,0,319108,1862,ABX Air Inc,626
486000,0,279809,2194,ABX Air Inc,626
486000,0,302717,1611,ABX Air Inc,626
486000,0,245464,1553,ABX Air Inc,626
486000,0,40280,1360,ABX Air Inc,626
486000,0,227471,1307,ABX Air Inc,626
486000,0,223162,1360,ABX Air Inc,626
486000,0,335936,1862,ABX Air Inc,626
486145,1579,0,1280,SkyWest Airlines Inc.,631
486200,1604,530,1023,American Airlines Inc.,614
486200,1701,0,1739,JetBlue Airways,694
486362,1857,2570,1554,Alaska Airlines Inc.,634
486362,1769,10,1554,Alaska Airlines Inc.,634
486400,1574,0,1419,SkyWest Airlines Inc.,673
486400,1058,7619,713,American Airlines Inc.,626
486400,1939,0,1019,SkyWest Airlines Inc.,673
486400,1007,14419,713,American Airlines Inc.,626
486400,1816,0,1419,SkyWest Airlines Inc.,673
486400,2198,0,1019,SkyWest Airlines Inc.,673
486442,1615,0,1006,United Air Lines Inc.,614
486461,1824,987,1554,Alaska Airlines Inc.,634
487006,1826,395,1481,United Air Lines Inc.,614
487060,1815,100,911,Alaska Airlines Inc.,634
487060,1842,1952,911,Alaska Airlines Inc.,634
487075,1025,36401,814,United Air Lines Inc.,612
487540,1059,0,2190,Delta Air Lines Inc.,614
487540,1269,247,2190,Delta Air Lines Inc.,614
487680,1482,0,1366,SkyWest Airlines Inc.,638
488000,710,14153,4248,American Airlines Inc.,696
488000,449,37982,3545,American Airlines Inc.,696
488000,788,71716,4248,American Airlines Inc.,696
488000,563,25378,5771,American Airlines Inc.,696
488000,992,70,3273,American Airlines Inc.,696
488000,951,2734,3925,American Airlines Inc.,696
488040,1398,0,1693,Delta Air Lines Inc.,614
488040,1225,0,1693,Delta Air Lines Inc.,614
488289,1790,0,800,United Air Lines Inc.,698
488763,1193,14845,2280,United Air Lines Inc.,614
488885,1518,327,436,United Air Lines Inc.,614
488894,1252,0,2166,United Air Lines Inc.,614
489000,0,232789,3895,ABX Air Inc,625
489347,1078,14734,3606,United Air Lines Inc.,624
489500,987,0,1699,American Airlines Inc.,614
489500,1195,537,1699,American Airlines Inc.,614
104800,328,0,720,JetBlue Airways,678
104800,345,0,716,JetBlue Airways,678
104800,357,0,720,JetBlue Airways,678
490322,1097,16602,2280,United Air Lines Inc.,614
491675,1096,46495,3962,Delta Air Lines Inc.,687
491675,1077,31034,4222,Delta Air Lines Inc.,687
491675,1285,41453,3635,Delta Air Lines Inc.,687
491675,1242,6739,5036,Delta Air Lines Inc.,687
491675,1228,68891,3831,Delta Air Lines Inc.,687
491675,1374,33418,4797,Delta Air Lines Inc.,687
491675,1219,53561,4278,Delta Air Lines Inc.,687
491687,1750,0,1374,United Air Lines Inc.,614
491980,1472,0,127,SkyWest Airlines Inc.,631
491980,1404,0,127,SkyWest Airlines Inc.,631
492455,1520,14905,1218,Alaska Airlines Inc.,617
492608,1305,2932,1207,United Air Lines Inc.,634
493000,1397,2144,3635,American Airlines Inc.,622
493080,374,80095,3656,United Air Lines Inc.,626
493120,1723,0,1487,SkyWest Airlines Inc.,638
493120,1773,0,1487,SkyWest Airlines Inc.,638
493880,0,268779,1152,United Parcel Service,622
494546,1443,0,395,Endeavor Air Inc.,638
494548,0,158794,5081,Western Global,820
494548,0,33772,1787,Western Global,820
494548,0,433994,5081,Western Global,820
495200,1852,0,1117,ExpressJet Airlines Inc.,638
495200,1691,0,1117,ExpressJet Airlines Inc.,638
495500,1481,0,127,SkyWest Airlines Inc.,631
495500,637,0,127,SkyWest Airlines Inc.,631
495895,1854,0,1877,United Air Lines Inc.,634
496000,0,248507,5659,Kalitta Air LLC,819
496000,0,172765,6552,Kalitta Air LLC,819
496023,0,434049,1023,United Parcel Service,626
496078,0,54362,2117,United Parcel Service,819
496103,1260,25038,2280,United Air Lines Inc.,614
496892,1805,231,1458,United Air Lines Inc.,614
497000,804,16470,4813,American Airlines Inc.,687
497000,1417,56113,4371,American Airlines Inc.,687
497028,1071,37263,1557,United Air Lines Inc.,624
497150,1740,0,1480,Compass Airlines,673
497150,1527,0,1480,Compass Airlines,673
497150,1429,0,1480,Compass Airlines,673
497400,462,0,1117,Eastern Airlines Group Inc.,614
497400,336,0,1117,Eastern Airlines Group Inc.,614
497440,1449,0,797,SkyWest Airlines Inc.,638
104800,366,0,1250,JetBlue Airways,678
104800,361,0,549,JetBlue Airways,678
497807,596,1231,4091,United Air Lines Inc.,626
498218,1496,996,899,United Air Lines Inc.,614
498326,1481,0,2390,United Air Lines Inc.,634
498400,1641,2154,1513,American Airlines Inc.,698
498400,1597,2550,1513,American Airlines Inc.,698
498400,1133,0,1361,Spirit Air Lines,694
498620,1582,0,1280,SkyWest Airlines Inc.,631
498620,1667,0,1280,SkyWest Airlines Inc.,631
498837,1827,0,2119,United Air Lines Inc.,614
499189,1683,732,1019,United Air Lines Inc.,614
499575,1674,16671,2223,United Air Lines Inc.,612
499604,1529,0,1308,United Air Lines Inc.,614
500000,621,0,1223,Spirit Air Lines,694
500000,0,326118,4024,Kalitta Air LLC,819
500000,595,0,1223,Spirit Air Lines,694
104800,287,0,549,JetBlue Airways,678
500000,0,64420,1506,Kalitta Air LLC,819
500000,0,187015,4452,Kalitta Air LLC,817
500080,1874,0,1584,Mesa Airlines Inc.,673
500405,1375,92263,5062,United Air Lines Inc.,626
500500,897,0,324,GoJet Airlines LLC d/b/a United Express,638
500587,1651,118,1481,United Air Lines Inc.,614
500700,1522,0,720,SkyWest Airlines Inc.,638
500700,1084,0,720,SkyWest Airlines Inc.,638
500954,1667,0,2166,United Air Lines Inc.,614
501318,0,210908,1152,United Parcel Service,626
501469,831,0,347,Republic Airlines,673
501469,1057,0,347,Republic Airlines,673
501469,1257,0,347,Republic Airlines,673
501600,1843,0,1163,SkyWest Airlines Inc.,673
502323,1624,1980,800,United Air Lines Inc.,698
502443,0,44894,1729,United Parcel Service,819
502531,1589,0,2287,United Air Lines Inc.,634
502588,0,260033,6485,Polar Air Cargo Airways,821
502764,0,484854,1017,United Parcel Service,622
502770,1583,0,1148,SkyWest Airlines Inc.,631
502770,1460,0,1148,SkyWest Airlines Inc.,631
502948,1790,12259,2082,United Air Lines Inc.,614
503032,1414,3345,820,United Air Lines Inc.,694
503948,1448,0,1094,United Air Lines Inc.,614
504000,2031,0,1237,Frontier Airlines Inc.,694
504000,0,193710,1787,Florida West Airlines Inc.,626
504000,0,212828,1117,Florida West Airlines Inc.,626
504000,1455,95080,3940,Delta Air Lines Inc.,819
504000,0,192851,1017,Florida West Airlines Inc.,626
504000,0,411751,1787,Florida West Airlines Inc.,626
504000,0,184292,3201,Florida West Airlines Inc.,626
504000,0,132875,3201,Florida West Airlines Inc.,626
504000,2044,0,1237,Frontier Airlines Inc.,694
504000,2149,0,1480,Frontier Airlines Inc.,694
504000,982,65634,3940,Delta Air Lines Inc.,819
504000,1335,0,1670,American Airlines Inc.,698
504000,0,402935,4462,Florida West Airlines Inc.,626
504000,0,144433,3201,Florida West Airlines Inc.,626
504000,2124,0,1480,Frontier Airlines Inc.,694
504000,1725,41368,7137,Delta Air Lines Inc.,819
504175,1402,1791,899,United Air Lines Inc.,698
504375,1807,0,1322,United Air Lines Inc.,694
504444,1732,0,1006,United Air Lines Inc.,614
504706,1478,0,1308,United Air Lines Inc.,614
505000,507,0,1028,Spirit Air Lines,698
505000,1209,0,1030,American Airlines Inc.,698
505000,371,0,1515,Spirit Air Lines,698
505000,426,0,1515,Spirit Air Lines,698
505000,630,0,600,Spirit Air Lines,698
505000,523,0,600,Spirit Air Lines,698
505250,1414,0,875,Mesa Airlines Inc.,638
505250,1627,0,875,Mesa Airlines Inc.,638
505427,1503,0,1717,Delta Air Lines Inc.,694
505773,1769,936,1854,United Air Lines Inc.,634
505800,0,140083,1152,United Parcel Service,626
104800,366,0,716,JetBlue Airways,678
506732,1672,28452,2082,United Air Lines Inc.,614
506756,1462,29217,2082,United Air Lines Inc.,614
507200,1806,0,1359,ExpressJet Airlines Inc.,638
507226,1507,0,2390,United Air Lines Inc.,634
507871,1041,114098,6274,United Air Lines Inc.,627
508320,1516,0,797,SkyWest Airlines Inc.,638
508382,1490,950,2287,United Air Lines Inc.,614
508500,1656,350,1037,American Airlines Inc.,698
508500,1637,0,797,SkyWest Airlines Inc.,631
508571,0,464053,6808,Southern Air Inc.,819
509280,2038,0,1117,ExpressJet Airlines Inc.,638
509628,1753,12211,2280,United Air Lines Inc.,614
509792,0,377537,3799,United Parcel Service,819
510000,2109,0,1322,Frontier Airlines Inc.,698
510000,2126,0,1322,Frontier Airlines Inc.,698
510400,1812,0,1117,ExpressJet Airlines Inc.,638
510400,1882,0,1117,ExpressJet Airlines Inc.,638
510400,1397,0,611,PSA Airlines Inc.,631
510400,1154,0,611,PSA Airlines Inc.,631
510471,1535,0,2298,United Air Lines Inc.,634
510690,1273,0,333,GoJet Airlines LLC d/b/a United Express,631
510690,1794,0,1315,GoJet Airlines LLC d/b/a United Express,631
510690,1325,0,333,GoJet Airlines LLC d/b/a United Express,631
510942,1333,99,811,United Air Lines Inc.,614
510950,1289,191895,3176,Delta Air Lines Inc.,627
510950,1020,40133,7599,Delta Air Lines Inc.,627
511259,1654,12607,2216,United Air Lines Inc.,614
511278,997,125825,4153,United Air Lines Inc.,627
511854,1783,0,1554,United Air Lines Inc.,634
511944,0,48821,2117,United Parcel Service,819
513362,1069,67619,3861,United Air Lines Inc.,627
513500,1536,0,1670,American Airlines Inc.,694
513500,1714,0,1911,American Airlines Inc.,694
513500,1385,1237,1911,American Airlines Inc.,694
513500,1550,0,1612,American Airlines Inc.,694
513572,0,169315,1014,United Parcel Service,626
514595,1402,38849,633,United Air Lines Inc.,614
514720,2014,0,1359,ExpressJet Airlines Inc.,638
514720,1822,0,1359,ExpressJet Airlines Inc.,638
514720,1750,0,1117,ExpressJet Airlines Inc.,638
515089,1707,16232,2280,United Air Lines Inc.,614
515244,0,216441,878,Federal Express Corporation,732
104800,364,0,1250,JetBlue Airways,678
103374,397,0,530,Shuttle America Corp.,675
515783,1396,0,1028,Sun Country Airlines d/b/a MN Airlines,614
515795,2052,122,2213,United Air Lines Inc.,614
515840,1580,0,1359,ExpressJet Airlines Inc.,638
515840,1918,0,1359,ExpressJet Airlines Inc.,638
516048,1267,0,395,Endeavor Air Inc.,638
516200,1673,20,251,Horizon Air,482
516200,1254,0,251,Horizon Air,482
516348,1747,1319,1106,United Air Lines Inc.,634
516740,1934,0,2721,Alaska Airlines Inc.,614
516800,2313,0,1019,SkyWest Airlines Inc.,673
516960,1586,0,720,SkyWest Airlines Inc.,638
516960,1631,0,1359,ExpressJet Airlines Inc.,638
517000,1641,0,1381,American Airlines Inc.,699
517000,1374,220,1381,American Airlines Inc.,699
517000,2040,0,2539,"Dynamic Airways, LLC",625
517000,1630,0,2109,"Dynamic Airways, LLC",625
517000,1957,0,2109,"Dynamic Airways, LLC",625
517000,1746,0,2109,"Dynamic Airways, LLC",625
517036,1759,0,1480,Compass Airlines,673
517036,1264,0,1232,Compass Airlines,673
517036,1287,0,1232,Compass Airlines,673
517400,929,2193,3545,American Airlines Inc.,622
517400,1290,272,3545,American Airlines Inc.,622
517940,2026,0,1584,Mesa Airlines Inc.,673
517940,2008,0,1584,Mesa Airlines Inc.,673
517940,1806,0,1584,Mesa Airlines Inc.,673
518238,1586,0,2627,Alaska Airlines Inc.,888
518238,1807,0,2627,Alaska Airlines Inc.,888
518480,1597,26,1081,Alaska Airlines Inc.,888
518498,1170,0,1219,Alaska Airlines Inc.,888
518498,1338,0,1219,Alaska Airlines Inc.,888
100062,397,0,748,Trans States Airlines,675
98800,47,0,528,Envoy Air,675
519500,1376,0,228,American Airlines Inc.,614
519500,1517,0,228,American Airlines Inc.,614
519744,1535,0,2298,United Air Lines Inc.,634
98800,231,0,251,Envoy Air,675
520000,0,196560,713,Amerijet International,715
520000,0,109826,767,Amerijet International,715
520000,0,424314,1152,Amerijet International,715
98800,39,0,528,Envoy Air,675
98800,255,0,770,Envoy Air,675
520000,0,163329,1188,Amerijet International,715
98800,291,0,251,Envoy Air,675
520160,1689,0,596,ExpressJet Airlines Inc.,638
520160,1577,0,596,ExpressJet Airlines Inc.,638
520299,1391,50064,633,United Air Lines Inc.,614
520400,794,0,427,American Airlines Inc.,614
520400,1068,0,427,American Airlines Inc.,614
520800,1676,0,1544,JetBlue Airways,699
520800,1707,0,1544,JetBlue Airways,699
520840,1384,0,1183,Alaska Airlines Inc.,614
520840,1584,175,1183,Alaska Airlines Inc.,614
520861,0,383653,1922,United Parcel Service,626
520940,1704,1461,911,Alaska Airlines Inc.,614
520950,848,0,211,Tradewind Aviation,479
521500,1887,0,797,SkyWest Airlines Inc.,631
521754,0,405589,1014,United Parcel Service,626
522393,1033,41185,814,United Air Lines Inc.,614
522400,1582,0,720,SkyWest Airlines Inc.,638
522417,1701,24325,3385,United Air Lines Inc.,622
522600,1435,88,1990,American Airlines Inc.,614
522900,1723,0,1815,Alaska Airlines Inc.,612
522900,1625,1117,1554,Alaska Airlines Inc.,612
523272,1336,0,347,Republic Airlines,673
523272,1492,0,748,Republic Airlines,673
523416,1551,0,1868,United Air Lines Inc.,634
523540,1563,317,1218,Alaska Airlines Inc.,614
523540,0,267762,5995,Polar Air Cargo Airways,821
523540,1639,18181,1218,Alaska Airlines Inc.,614
523600,1793,0,1739,JetBlue Airways,694
523600,1729,0,1770,JetBlue Airways,694
523600,1695,0,1739,JetBlue Airways,694
523600,1822,0,1421,JetBlue Airways,694
523600,1796,0,1739,JetBlue Airways,694
523600,1922,0,1646,JetBlue Airways,694
523600,1722,0,1770,JetBlue Airways,694
523600,1710,0,1421,JetBlue Airways,694
523675,1727,2205,1207,United Air Lines Inc.,634
523900,1466,0,228,American Airlines Inc.,614
523900,1274,0,228,American Airlines Inc.,614
524580,1824,0,1248,Alaska Airlines Inc.,617
524580,1893,0,1248,Alaska Airlines Inc.,617
524585,1838,17657,1207,United Air Lines Inc.,634
524800,896,179205,4823,American Airlines Inc.,627
525000,1692,0,440,Endeavor Air Inc.,629
525000,1797,0,440,Endeavor Air Inc.,629
525100,1369,0,343,American Airlines Inc.,614
525340,2010,5825,1854,United Air Lines Inc.,694
525460,1693,0,875,Mesa Airlines Inc.,638
525460,1135,0,875,Mesa Airlines Inc.,638
525499,0,70795,224,Federal Express Corporation,691
525600,1720,0,96,Cape Air,125
525700,1571,0,228,American Airlines Inc.,614
525700,1770,0,228,American Airlines Inc.,614
525840,2172,0,2078,Alaska Airlines Inc.,634
525840,2121,0,2078,Alaska Airlines Inc.,634
525900,1127,90568,3831,American Airlines Inc.,627
526064,1667,3005,1553,United Air Lines Inc.,614
526110,1783,0,1693,Delta Air Lines Inc.,614
526110,1554,0,1693,Delta Air Lines Inc.,614
526305,0,256329,6552,Atlas Air Inc.,819
526410,1679,0,1693,Delta Air Lines Inc.,614
526410,1326,0,1693,Delta Air Lines Inc.,614
526598,0,190523,3599,Atlas Air Inc.,819
526641,1967,0,1554,Alaska Airlines Inc.,634
526710,1623,0,2627,Delta Air Lines Inc.,614
527110,1430,0,2627,Delta Air Lines Inc.,614
527110,1578,31452,2627,Delta Air Lines Inc.,614
527650,1831,0,1546,United Air Lines Inc.,614
528663,1453,0,1374,United Air Lines Inc.,614
528726,0,199585,960,United Parcel Service,691
529047,0,169812,960,United Parcel Service,691
529385,1415,1387,1597,United Air Lines Inc.,612
529440,1519,0,1109,Alaska Airlines Inc.,617
529440,1578,0,1109,Alaska Airlines Inc.,617
529863,1326,1585,2082,United Air Lines Inc.,614
98800,47,0,528,Envoy Air,675
98800,41,0,528,Envoy Air,675
98800,203,0,770,Envoy Air,675
95460,194,0,952,Republic Airlines,677
95460,190,0,952,Republic Airlines,677
95460,289,0,348,Shuttle America Corp.,677
95460,318,0,348,Shuttle America Corp.,677
95460,330,0,1385,Shuttle America Corp.,677
530810,649,0,251,XTRA Airways,617
530810,633,0,343,XTRA Airways,617
530810,558,0,343,XTRA Airways,617
530810,671,0,228,XTRA Airways,617
530810,759,0,343,XTRA Airways,617
530810,853,0,343,XTRA Airways,617
530810,1060,0,1583,XTRA Airways,617
530810,691,0,251,XTRA Airways,617
530810,843,0,228,XTRA Airways,617
530859,0,84068,224,Federal Express Corporation,691
530985,1669,357,436,United Air Lines Inc.,694
531040,2111,0,1359,ExpressJet Airlines Inc.,638
531205,0,502499,4308,United Parcel Service,740
531726,1861,0,2082,United Air Lines Inc.,614
531967,1716,274,2216,United Air Lines Inc.,614
532000,2056,0,1163,SkyWest Airlines Inc.,673
532000,2444,0,1019,SkyWest Airlines Inc.,673
532160,1389,0,596,ExpressJet Airlines Inc.,638
532160,1791,0,596,ExpressJet Airlines Inc.,638
532710,1563,0,2190,Delta Air Lines Inc.,614
532710,1689,16629,2190,Delta Air Lines Inc.,614
